"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Apeh",1270.64641021484,-0.106450495266876,0.0915054272278857,-1.16332438951158,0.244697913808701,0.951082264845228,"Apeh"
"Apex1",860.478510023797,-0.301140868066211,0.121739639069773,-2.47364679546665,0.0133741847102447,0.690771281682122,"Apex1"
"Apex2",327.399894735608,0.0303923597765077,0.147988287157571,0.205370035428191,0.837283029563926,0.999829069205013,"Apex2"
"Aph1a",3909.57837741276,0.0924875341595987,0.0695497239807061,1.32980447464113,0.183582701261188,0.933265167509611,"Aph1a"
"Aph1b",245.188872236241,-0.0501227525704814,0.22338316078394,-0.224380174381009,0.822461495975316,0.999829069205013,"Aph1b"
"Aph1c",2024.60254184097,0.158628324474458,0.355821570149936,0.445808623708831,0.655735491955581,0.999829069205013,"Aph1c"
"Api5",4445.09022748871,0.226659506617214,0.144759512613639,1.56576588664101,0.117403435198337,0.89826548788312,"Api5"
"Apip",316.956860907489,-0.0534737667987439,0.155909573796476,-0.342979366158414,0.73161398311511,0.999829069205013,"Apip"
"Aplf",277.8171224433,0.1297667432228,0.160267784465186,0.80968701012391,0.418120085655769,0.981796333674705,"Aplf"
"Apln",1606.01065068777,-0.636328028774233,0.316936615349776,-2.00774539121007,0.0446703544801402,0.840308379594886,"Apln"
"Aplnr",572.313506203912,-0.377849152646651,1.21442605182688,-0.311133932015247,0.755698806407239,0.999829069205013,"Aplnr"
"Aplp1",268.129274401584,-0.303606033313368,0.395754489261936,-0.767157522027303,0.442987865094818,0.985338363665899,"Aplp1"
"Aplp2",11559.8594026993,0.0296385616396916,0.14641658720259,0.202426256518889,0.83958350352935,0.999829069205013,"Aplp2"
"Apmap",1154.46270277588,0.060180673551097,0.134463436124777,0.447561621846788,0.65446960593423,0.999829069205013,"Apmap"
"Apoa1",35.3747406466078,4.45064042311529,3.83566927853649,1.16032955396338,0.245914656232645,0.951082264845228,"Apoa1"
"Apoa2",57.6134381335857,3.46830690312355,2.25413195725298,1.53864412949019,0.123891198928062,0.90534102282038,"Apoa2"
"Apoa5",14.615916057839,12.6042498723036,6.02274930660525,2.09277345455509,0.036369382535532,0.823052709120289,"Apoa5"
"Apob",70.2163401052917,6.52071032219199,3.44594711700816,1.89228392101774,0.0584531620877308,0.871722684025977,"Apob"
"Apobec1",7205.55226826541,0.294511563018291,0.203637266596511,1.44625572686477,0.148105488553783,0.911585747946439,"Apobec1"
"Apobec2",4.37778229137088,1.82710739825051,1.42362700225246,1.28341721206444,0.199345946881874,0.936329864290357,"Apobec2"
"Apobec3",1783.10446625486,0.245425211258384,0.18455323335806,1.32983425320012,0.183572887481246,0.933265167509611,"Apobec3"
"Apobec4",1.10925833239795,0.167984486590295,5.00884963616337,0.0335375383156773,0.973245931411153,0.999829069205013,"Apobec4"
"Apobr",3610.23873633989,0.0489610154098842,0.159192707957908,0.307558154126193,0.758418565811877,0.999829069205013,"Apobr"
"Apoc1",42.3130927434105,2.46825783667144,1.4878532001605,1.65893909184399,0.0971280663339147,0.878848008594467,"Apoc1"
"Apoc2",384.774086047993,0.352600112710907,0.417092994996441,0.845375292658454,0.397901334859171,0.97839665276564,"Apoc2"
"Apoc3",16.7667564107592,12.7043463395848,6.02125158135658,2.10991787470248,0.0348654303372505,0.816403194045071,"Apoc3"
"Apoc4",8.33265088300477,3.05753372260508,1.54266967980847,1.98197563783369,0.0474819673759447,0.843196998577271,"Apoc4"
"Apod",506.423135434947,0.12738666534788,0.631643164549427,0.201675047712658,0.84017077080589,0.999829069205013,"Apod"
"Apoe",89390.7265661739,0.0608035596775751,0.196826731855214,0.308919215923894,0.757382979073819,0.999829069205013,"Apoe"
"Apof",7.25228894898942,2.07699985913801,1.78821665335188,1.16149229191263,0.245441756026537,0.951082264845228,"Apof"
"Apoh",18.9664018029443,7.8796011945796,2.75668591899798,2.85836015640249,0.00425836761316511,0.54772481980928,"Apoh"
"Apol10a",7.22034218949695,-4.28789539250014,1.24272989870382,-3.45038402711037,0.000559789625359641,0.368009846301246,"Apol10a"
"Apol10b",24.4379012631733,-1.20573482194151,0.846079977005293,-1.42508374469423,0.154132994892132,0.913350971573389,"Apol10b"
"Apol11a",4.0651374754129,-2.67135241431834,1.87911601005803,-1.42160058241207,0.155142235618055,0.913350971573389,"Apol11a"
"Apol11b",30.9039483405337,-0.560503343017968,1.19590062670696,-0.468687222416943,0.639293221502499,0.999829069205013,"Apol11b"
"Apol6",81.7638063379729,0.58867315756112,0.746290770747823,0.78879865681742,0.430229694690947,0.983351321215133,"Apol6"
"Apol7a",13.0012522887403,0.672852434118368,1.02033137277287,0.659445011761044,0.509610045834872,0.998499461675996,"Apol7a"
"Apol7b",1.72554988923808,3.36653667211018,2.67374030016153,1.25911131754524,0.207990127129707,0.937069928792788,"Apol7b"
"Apol7c",19.9429151827494,1.13387353658943,1.05209756701115,1.07772660268629,0.281155782861347,0.958041611369708,"Apol7c"
"Apol7d",7.61204122122909,0.38457127899757,0.943772993318363,0.407482818135529,0.683653411060339,0.999829069205013,"Apol7d"
"Apol7e",33.5086693832795,-0.0497608140768299,0.68180053547751,-0.0729844162442306,0.941818518470966,0.999829069205013,"Apol7e"
"Apol8",8.30070466272319,-0.947683877508946,0.84946836419151,-1.11561997769148,0.264584836986021,0.955098631488818,"Apol8"
"Apol9a",152.616829797805,-0.200058154058876,0.459323070462967,-0.435549979793592,0.66316326916307,0.999829069205013,"Apol9a"
"Apol9b",144.718660703477,0.0731248534108612,0.444263145563981,0.164598063424845,0.869260355589558,0.999829069205013,"Apol9b"
"Apold1",118.144110142504,-0.505285505895404,0.63061326382004,-0.801260510815388,0.422980846795371,0.983351321215133,"Apold1"
"Apom",4.09106355855846,1.14106323612318,2.08438274154581,0.547434601803001,0.584080188676295,0.999829069205013,"Apom"
"Apon",7.7846064040106,0.100005265800925,1.51872918049741,0.0658479912581728,0.947498847618779,0.999829069205013,"Apon"
"Apoo",267.637542828938,0.0373800241183046,0.153429292644968,0.243630296887317,0.807517161664355,0.999829069205013,"Apoo"
"Apool",440.708944294003,0.0953743179967903,0.148611936470563,0.641767547492272,0.521024123722243,0.999048057875334,"Apool"
"Apopt1",457.809202536969,-0.0325220890703623,0.135359590760107,-0.240264386791771,0.81012530168273,0.999829069205013,"Apopt1"
"App",25586.6642510964,-0.0314737223066433,0.164825528315481,-0.190951745329168,0.848563399064916,0.999829069205013,"App"
"Appbp2",1908.77808399609,0.121172048526549,0.129728504182181,0.934043364566844,0.350281524508861,0.974625017368486,"Appbp2"
"Appbp2os",3.84886776819505,-1.03908911310272,1.07092773320397,-0.970270057339914,0.331911898244552,0.972094555626965,"Appbp2os"
"Appl1",2169.66577799795,0.298752003308846,0.159770817261008,1.86987841979173,0.0615007032112594,0.871722684025977,"Appl1"
"Appl2",2894.35699229005,0.0887516918288698,0.241863032816414,0.366950214736771,0.713656154206865,0.999829069205013,"Appl2"
"Aprt",3496.47141196454,-0.0785911589507706,0.129842465077049,-0.605280860188029,0.544992396534395,0.999829069205013,"Aprt"
"Aptx",431.734112679522,0.123973937787762,0.150135843541963,0.825745104320213,0.408948700333859,0.980336062167868,"Aptx"
"Aqp1",2000.34745184464,0.933083600924926,0.42499117125835,2.19553643470327,0.0281251402979851,0.78266132294491,"Aqp1"
"Aqp11",37.3643162717361,0.289344065041559,0.426681753273803,0.67812617441807,0.497691696219455,0.998499461675996,"Aqp11"
"Aqp12",1.26379963350474,-0.398964014269862,2.80230822822344,-0.142369782970944,0.886787928928126,0.999829069205013,"Aqp12"
"Aqp2",12.1552169307774,-0.322029516962346,1.02665760742958,-0.313667881708495,0.753773297169922,0.999829069205013,"Aqp2"
"Aqp3",79.9957861520688,-4.90774001274257,1.88179766561948,-2.60800621788792,0.00910713000745519,0.660914669276346,"Aqp3"
"Aqp4",0.912044018693096,-0.895264181897743,3.92397513606056,-0.228152358477107,0.819527797096877,0.999829069205013,"Aqp4"
"Aqp5",8.35285922848166,-2.88359804758696,1.69617284799442,-1.70006143595363,0.0891193701310184,0.874117188942108,"Aqp5"
"Aqp7",17.3915751852648,1.68986135807987,1.55598946095283,1.08603650634309,0.27746284132804,0.957830999010343,"Aqp7"
"Aqp8",1.11261631128966,1.0884213329525,2.33901863928353,0.465332475198188,0.641693381988315,0.999829069205013,"Aqp8"
"Aqp9",175.324313355677,0.514827496735223,0.639200711325704,0.80542384827368,0.420575134364462,0.982164509744541,"Aqp9"
"Aqr",1929.76831060618,0.100213610229427,0.120968905791851,0.828424540781276,0.407430113181324,0.979932993042305,"Aqr"
"Ar",121.814910819895,0.191175651140629,0.614676329854001,0.311018404085996,0.75578663057905,0.999829069205013,"Ar"
"Araf",1654.48688135115,0.0298623009824489,0.105003631244009,0.284393031256741,0.776109198877311,0.999829069205013,"Araf"
"Arap1",8728.5487056398,0.0505330181698119,0.150529017230636,0.335702837230291,0.737094966071663,0.999829069205013,"Arap1"
"Arap2",353.949628903098,-0.166103621850274,0.263156024920782,-0.6311982478846,0.52791090745805,0.999829069205013,"Arap2"
"Arap3",1059.5576702021,-0.261949928016361,0.376297804820214,-0.696123986536445,0.486351186042873,0.995145005420181,"Arap3"
"Arc",64.7172206525156,0.473510246024417,0.566111309022921,0.83642604992589,0.402915262751221,0.979434255018758,"Arc"
"Arcn1",7609.44543764283,0.0668079366053307,0.124678862225378,0.535840120874411,0.592069051115456,0.999829069205013,"Arcn1"
"Areg",38.941887329954,0.0759086511737355,1.28657858348889,0.059000400090517,0.952951789442485,0.999829069205013,"Areg"
"Arel1",1708.57312178587,0.181301601385693,0.0965704073292544,1.87740329982817,0.0604628395763236,0.871722684025977,"Arel1"
"Arf1",12499.6032190692,-0.0225256749057434,0.10275338394372,-0.219220759854305,0.826478084748068,0.999829069205013,"Arf1"
"Arf2",2346.67170049243,0.441584957299408,0.194757487318834,2.26735805323107,0.0233683617505699,0.774466227412906,"Arf2"
"Arf3",5889.29493979867,0.0954773332398955,0.130045936710312,0.734181595020376,0.462838069163398,0.991351855204768,"Arf3"
"Arf4",6749.27711470393,0.00455719653686307,0.130043758316587,0.0350435622274831,0.972045004554762,0.999829069205013,"Arf4"
"Arf4os",0.438561834510788,2.28614009249834,4.40369321403261,0.519141543560171,0.603662039870661,0.999829069205013,"Arf4os"
"Arf5",3374.08658963446,-0.0966693128418679,0.124668462778398,-0.775411123931962,0.43809676403578,0.985191213873384,"Arf5"
"Arf6",4060.83926653425,0.0532505867511228,0.115002397166781,0.463038928431174,0.643336463942244,0.999829069205013,"Arf6"
"Arfgap1",2076.48110178099,-0.154526463443022,0.136575496076126,-1.13143622306076,0.257871532611696,0.951082264845228,"Arfgap1"
"Arfgap2",1928.5763929578,-0.0350507887987335,0.0789235591314151,-0.444110594915906,0.656962626814002,0.999829069205013,"Arfgap2"
"Arfgap3",1275.23476885692,-0.0718040489552059,0.12582076498837,-0.570685204161991,0.56821305009118,0.999829069205013,"Arfgap3"
"Arfgef1",3287.41616896363,0.298456750686789,0.129972537683551,2.29630625058235,0.0216583769678561,0.772170412463853,"Arfgef1"
"Arfgef2",2415.8902208041,0.0766791610576224,0.109095288655001,0.702864092510079,0.482140450385594,0.994041287247469,"Arfgef2"
"Arfgef3",185.279290870359,0.00721121139497503,0.298453555359492,0.0241619215636048,0.980723451446523,0.999829069205013,"Arfgef3"
"Arfip1",1794.95655915409,0.23135634485308,0.129466990330324,1.78699098714501,0.0739389452853112,0.871722684025977,"Arfip1"
"Arfip2",1059.96915177393,0.00250372747203307,0.145427274299204,0.0172163542505918,0.986264015317668,0.999829069205013,"Arfip2"
"Arfrp1",887.717050018809,0.0667758869171365,0.138415772783361,0.48242975185819,0.629500690194345,0.999829069205013,"Arfrp1"
"Arg1",17917.0396812158,0.13339387794175,0.917032793093791,0.145462494848979,0.884345725524706,0.999829069205013,"Arg1"
"Arg2",326.995015766775,0.133586196764401,0.685410748623608,0.194899477477788,0.845471643261074,0.999829069205013,"Arg2"
"Arglu1",2877.07956956144,0.221550490929639,0.129636733815406,1.70901012706099,0.0874490736128601,0.874117188942108,"Arglu1"
"Arhgap1",2415.50809674331,-0.0599057324893415,0.10504063291156,-0.570310086952536,0.568467400631933,0.999829069205013,"Arhgap1"
"Arhgap10",3094.78759370638,0.082682414303995,0.227274821113615,0.363799271291305,0.716007906841066,0.999829069205013,"Arhgap10"
"Arhgap11a",1108.48490959689,-0.00955432635419105,0.113112663111641,-0.0844673451350097,0.932684864837998,0.999829069205013,"Arhgap11a"
"Arhgap12",1408.95621590449,0.118521629195906,0.155653304620808,0.761446276291018,0.44639055597178,0.986324593912611,"Arhgap12"
"Arhgap15",338.233130262936,0.266719905633889,0.285021649057564,0.935788234036989,0.349382230622105,0.974625017368486,"Arhgap15"
"Arhgap15os",1.71318031144101,0.524631071044032,4.38453212694613,0.119654972492913,0.904756470747767,0.999829069205013,"Arhgap15os"
"Arhgap17",2556.3312379819,0.162828867403366,0.169147921075972,0.962641848434143,0.335727288700464,0.972126934721779,"Arhgap17"
"Arhgap18",1763.45719311887,0.0875519570704453,0.190838573822182,0.458774949513215,0.646395785536578,0.999829069205013,"Arhgap18"
"Arhgap19",1815.55838165543,-0.0476868595982277,0.328579674213648,-0.14513027840919,0.884608012651227,0.999829069205013,"Arhgap19"
"Arhgap20",32.4470925955661,0.929143912036457,0.878524676945809,1.05761845559834,0.29022942507349,0.959688313558579,"Arhgap20"
"Arhgap20os",0.810872335892626,0.271793053439249,3.07253244639318,0.0884589693294547,0.929511894183637,0.999829069205013,"Arhgap20os"
"Arhgap21",1367.98728229323,0.11785192095145,0.122065838610795,0.965478321311656,0.334305289120706,0.972126934721779,"Arhgap21"
"Arhgap22",1054.80634165341,0.222645248551008,0.203820356384814,1.09236021612411,0.274674802416997,0.955969075916443,"Arhgap22"
"Arhgap23",1370.42204846654,-0.0834807824579462,0.180527696422485,-0.462426453736927,0.643775532465108,0.999829069205013,"Arhgap23"
"Arhgap24",742.81198055488,0.0103573164499516,0.193901373698287,0.0534153845968504,0.957400947576317,0.999829069205013,"Arhgap24"
"Arhgap25",5551.65678282245,-0.00444603470369568,0.314679751261575,-0.0141287600675645,0.988727255527755,0.999829069205013,"Arhgap25"
"Arhgap26",909.560591883253,0.332386026358899,0.195848196118106,1.69716154116862,0.0896661238971194,0.87492748976432,"Arhgap26"
"Arhgap27",979.430181963982,-0.0116191090739887,0.168124348676866,-0.0691102101833006,0.94490189391125,0.999829069205013,"Arhgap27"
"Arhgap27os1",8.65213718442205,0.231751624199226,0.927576976488364,0.249846244649792,0.802706255502417,0.999829069205013,"Arhgap27os1"
"Arhgap27os2",26.3473967570415,-0.0788268496351055,0.458010139159561,-0.172107215311327,0.86335324040944,0.999829069205013,"Arhgap27os2"
"Arhgap27os3",31.8951070794469,-0.0963556237342172,0.437302542536886,-0.220340872420356,0.825605690659129,0.999829069205013,"Arhgap27os3"
"Arhgap28",398.941847541467,-0.0837822361945378,0.279687153278948,-0.299556970037079,0.764515110528649,0.999829069205013,"Arhgap28"
"Arhgap29",1741.60277334439,-0.15449623157204,0.207230344321941,-0.74552900096534,0.455951985912463,0.990714622346214,"Arhgap29"
"Arhgap30",6203.67736503464,0.223734672863408,0.168256552618247,1.32972338599515,0.183609426691105,0.933265167509611,"Arhgap30"
"Arhgap31",4175.01998663484,0.0495954591329915,0.105065363327914,0.472043855006734,0.636895486176337,0.999829069205013,"Arhgap31"
"Arhgap32",386.791192891684,0.227688486792162,0.303056764658404,0.751306399805348,0.452468278545044,0.98938980924986,"Arhgap32"
"Arhgap33",114.689773597359,-0.420809150508592,0.345910446291842,-1.21652628597853,0.223784503969928,0.947560817143662,"Arhgap33"
"Arhgap33os",0.0420936701624487,-0.821221391331845,6.13593715639234,-0.133837972977984,0.893530699213797,0.999829069205013,"Arhgap33os"
"Arhgap35",1291.19937656898,-0.21290647113136,0.181292055338276,-1.17438390079529,0.240241290762157,0.951082264845228,"Arhgap35"
"Arhgap39",743.653435860077,-0.0718201230438279,0.333333267796266,-0.215460411493414,0.829408374246879,0.999829069205013,"Arhgap39"
"Arhgap4",1649.78323922241,0.0763858725856023,0.183609029969506,0.416024596384441,0.677392004957442,0.999829069205013,"Arhgap4"
"Arhgap40",4.71428093332303,-4.5095722397876,4.15189407252702,-1.08614819188845,NA,NA,"Arhgap40"
"Arhgap42",566.805546282174,-0.0593430603812018,0.330461599337374,-0.179576266955657,0.857485237995455,0.999829069205013,"Arhgap42"
"Arhgap44",50.173048590491,0.0164724237952974,0.539040430821452,0.030558790868794,0.975621406911032,0.999829069205013,"Arhgap44"
"Arhgap45",5277.41689083726,0.226780505407732,0.157391908740722,1.44086508145293,0.149622802695272,0.911585747946439,"Arhgap45"
"Arhgap5",1653.16254383756,0.176925971104077,0.176998177232355,0.999592051571342,0.317507971285843,0.967861432019251,"Arhgap5"
"Arhgap6",814.190893571261,0.522361170814627,0.272900330779636,1.91410970196452,0.0556061401239316,0.871722684025977,"Arhgap6"
"Arhgap8",24.264649390837,-0.757113282188394,0.421240239272617,-1.79734320609007,0.0722811510241053,0.871722684025977,"Arhgap8"
"Arhgap9",2270.96941136345,0.122468929990488,0.189883578299611,0.644968517484161,0.518947587825934,0.999005022227917,"Arhgap9"
"Arhgdia",20787.1157167569,-0.0328634838729808,0.122423617354069,-0.268440719064315,0.78836009998008,0.999829069205013,"Arhgdia"
"Arhgdib",7177.24911646168,0.0570305520404868,0.168638167899145,0.338182943701062,0.735225328396561,0.999829069205013,"Arhgdib"
"Arhgdig",27.1491775172663,-0.142446642199503,0.558687385359115,-0.254966634172241,0.798748869788695,0.999829069205013,"Arhgdig"
"Arhgef1",5416.41753591368,0.128188079864842,0.102285895137392,1.25323320182766,0.210120850134079,0.938984161601183,"Arhgef1"
"Arhgef10",362.281962615217,-0.0374225364680516,0.256157732780494,-0.146091769558718,0.883848943649502,0.999829069205013,"Arhgef10"
"Arhgef10l",2232.39357639029,0.130536822251427,0.137638707612214,0.948401975839561,0.342924853950374,0.973282481127095,"Arhgef10l"
"Arhgef11",1848.51662685871,0.00226243842475273,0.0864874972109498,0.0261591385773885,0.979130407411222,0.999829069205013,"Arhgef11"
"Arhgef12",2754.16424762818,-0.042416840714262,0.159080843533649,-0.266637011547465,0.789748655867856,0.999829069205013,"Arhgef12"
"Arhgef15",160.342655323861,-0.581654534489346,0.886696524334503,-0.655979265201134,0.511837465471023,0.998499461675996,"Arhgef15"
"Arhgef16",13.1922548013778,-0.724742301601226,2.25878182712702,-0.320855380053698,0.748319989065389,0.999829069205013,"Arhgef16"
"Arhgef17",1226.18300316833,-0.34507685735755,0.36144579602099,-0.954712604646011,0.339723053872023,0.97302821882863,"Arhgef17"
"Arhgef18",497.021010091058,0.174932931773961,0.303598989340661,0.576197345563866,0.564481799201297,0.999829069205013,"Arhgef18"
"Arhgef19",216.682788474649,-0.664936565449005,0.486298206011588,-1.36734324171692,0.17151774383079,0.926265636480508,"Arhgef19"
"Arhgef2",4318.16984880902,0.0148551559945373,0.108324494117983,0.137135706153011,0.890923529645024,0.999829069205013,"Arhgef2"
"Arhgef25",1050.44013021442,-0.42114976701319,0.266798185366282,-1.57853310147145,0.114443189798663,0.89548475043883,"Arhgef25"
"Arhgef26",58.0785094476706,-0.449482832137795,0.885456964584963,-0.507628095001183,0.611714183823204,0.999829069205013,"Arhgef26"
"Arhgef28",268.677682021938,-0.426446823019406,0.470685522853951,-0.90601219352083,0.364929398506359,0.974979859025321,"Arhgef28"
"Arhgef3",1132.57445955968,0.402269076603123,0.200741750311886,2.00391336619378,0.0450793414987875,0.840308379594886,"Arhgef3"
"Arhgef33",3.09959427995553,-0.634340438992658,1.28697968055675,-0.492890795850204,0.622089751117228,0.999829069205013,"Arhgef33"
"Arhgef37",113.698115961645,-0.0231142602412653,0.351903075716231,-0.0656835982300542,0.947629730927099,0.999829069205013,"Arhgef37"
"Arhgef38",2.59218064782442,-4.64925181180562,2.50262073094443,-1.85775325614405,0.0632040618908041,0.871722684025977,"Arhgef38"
"Arhgef39",115.73610773758,-0.502038972439607,0.328127938837071,-1.53000983158855,0.12601429537661,0.90534102282038,"Arhgef39"
"Arhgef4",147.835826010581,-0.0733876015329423,0.333664785423186,-0.219944101802248,0.825914688907864,0.999829069205013,"Arhgef4"
"Arhgef40",1133.99645004816,-0.257579226347782,0.300995113771253,-0.855758829837798,0.392131192049385,0.977008358775602,"Arhgef40"
"Arhgef5",308.011176526178,-0.318323656764762,0.921472295947536,-0.345451141791989,0.729755235148618,0.999829069205013,"Arhgef5"
"Arhgef6",1730.26776532175,0.174447950973346,0.21913298334026,0.79608258106207,0.425984037941006,0.983351321215133,"Arhgef6"
"Arhgef7",2705.86674599259,-0.194651741042633,0.100892768640054,-1.92929328500316,0.0536944629069834,0.871722684025977,"Arhgef7"
"Arhgef9",41.4725478898258,0.462340516596461,0.506057642349301,0.913612359355172,0.360920569777883,0.974979859025321,"Arhgef9"
"Arid1a",3871.78628812152,0.150637810828217,0.108537042906316,1.38789308050561,0.165169605193822,0.924895406897607,"Arid1a"
"Arid1b",2208.4896977418,0.123110800430077,0.121427084127833,1.01386606879625,0.310646664144858,0.965170524957577,"Arid1b"
"Arid2",1829.44314327417,0.164623043726755,0.104524631060932,1.57496890499225,0.115263622172785,0.896096784726138,"Arid2"
"Arid3a",965.60965550609,0.165897256121947,0.175491755595837,0.945327919016396,0.344491489130924,0.974391501809852,"Arid3a"
"Arid3b",344.506791945607,0.161544478719078,0.259616991093354,0.622241549132618,0.533783049133411,0.999829069205013,"Arid3b"
"Arid4a",1657.36054080022,0.163173352070451,0.172159740945305,0.947802030686673,0.343230246556102,0.973282481127095,"Arid4a"
"Arid4b",1694.82029355559,0.297172598211358,0.121768708904934,2.44046767748324,0.014668258527646,0.697831298538538,"Arid4b"
"Arid5a",929.37477128156,0.238939353885559,0.295229558859158,0.809334115489254,0.418322987938421,0.981796333674705,"Arid5a"
"Arid5b",3222.19060274032,0.00252773508624905,0.184604344357055,0.0136927172274993,0.989075133714589,0.999829069205013,"Arid5b"
"Arih1",4985.71307303543,0.188627089596286,0.143946162641261,1.31040026448206,0.19006046420666,0.934811973795555,"Arih1"
"Arih2",1920.53122269888,0.141657483101775,0.168600500979223,0.840196098345118,0.400798445661986,0.979049755343666,"Arih2"
"Arl1",5058.84658493351,0.0218604205294204,0.121528123259522,0.179879520419628,0.857247153280306,0.999829069205013,"Arl1"
"Arl10",271.160034401382,-0.126780526566097,0.179322240944599,-0.706998339404346,0.479567509747887,0.993269929757876,"Arl10"
"Arl11",1759.582654926,0.136628543255142,0.174334980949635,0.783712726561822,0.433208693230218,0.985191213873384,"Arl11"
"Arl13a",0.39903836677749,-0.559297936698716,6.08050434836783,-0.0919821621127278,0.926712212074396,0.999829069205013,"Arl13a"
"Arl13b",603.51482929773,0.237638896465718,0.16801253513619,1.41441170608543,0.157241055000831,0.913350971573389,"Arl13b"
"Arl14",0.116348769712008,0.988588985858021,6.13593715639234,0.16111458782268,0.872003150923966,0.999829069205013,"Arl14"
"Arl14ep",1006.3425056166,0.227506803175716,0.0872024311691329,2.60895023367475,0.00908204494807643,0.660914669276346,"Arl14ep"
"Arl14epl",1.3854405291573,-2.147005628382,2.5834798770751,-0.831051810170372,0.405944361406886,0.979434255018758,"Arl14epl"
"Arl15",281.106364451432,0.00251885680965172,0.248315827769968,0.0101437626118022,0.991906587220357,0.999829069205013,"Arl15"
"Arl16",237.942190842978,-0.178025220364909,0.163718049977363,-1.08738908379085,0.276864893453746,0.957776624206587,"Arl16"
"Arl2",674.885209812304,-0.0933928103661528,0.181972700892903,-0.513224290829852,0.60779443614542,0.999829069205013,"Arl2"
"Arl2bp",903.411428316591,0.192942189503097,0.108148221167579,1.78405328742418,0.0744150067288707,0.871722684025977,"Arl2bp"
"Arl3",626.238210276233,-0.173003395221815,0.17821174428843,-0.970774378044433,0.331660644253653,0.972094555626965,"Arl3"
"Arl4a",332.089462897157,0.331129845385794,0.190832689034374,1.7351840874922,0.0827082040592511,0.872742091376656,"Arl4a"
"Arl4aos",0.0841873403248974,-1.24304171446251,6.1290477678659,-0.202811555977696,0.839282325280644,0.999829069205013,"Arl4aos"
"Arl4c",2665.85221931724,0.108416157076478,0.30889230719645,0.35098367473272,0.725600595938278,0.999829069205013,"Arl4c"
"Arl4d",51.2510597467417,0.0357741935372485,0.506695023316182,0.0706030094851063,0.943713715169798,0.999829069205013,"Arl4d"
"Arl5a",4222.44762733327,0.216294486294291,0.160086063171551,1.35111378223166,0.176658987205821,0.92673461616995,"Arl5a"
"Arl5b",743.357126248056,0.100232651080152,0.238860437240379,0.419628517129786,0.674756852513924,0.999829069205013,"Arl5b"
"Arl5c",468.111469184028,0.355196875957997,0.210576157043883,1.68678582107458,0.0916445428252974,0.875585479506877,"Arl5c"
"Arl6",186.416773959029,0.121047858549478,0.190265376868656,0.636205391341585,0.524642559621885,0.999617672306885,"Arl6"
"Arl6ip1",5402.05261451184,0.0559746328208912,0.153955301245717,0.363577170568191,0.716173776960863,0.999829069205013,"Arl6ip1"
"Arl6ip4",852.483703918652,-0.0846018611898338,0.16054400109932,-0.526969931050213,0.598214469590395,0.999829069205013,"Arl6ip4"
"Arl6ip5",4162.63011026496,0.151172905957234,0.189301632360319,0.798582157334439,0.424532737042645,0.983351321215133,"Arl6ip5"
"Arl6ip6",602.34962715231,0.0965652988316362,0.128646326455425,0.750626166267527,0.452877669114122,0.98938980924986,"Arl6ip6"
"Arl8a",4020.50459237282,0.113535048249682,0.135696073007048,0.836686322114752,0.402768909462577,0.979434255018758,"Arl8a"
"Arl8b",5522.76119428339,0.128332739211443,0.186916046606191,0.686579571639586,0.492347705320706,0.997293371962108,"Arl8b"
"Arl9",0.750557247043985,-1.14081283712892,3.03766173285569,-0.375556246039431,0.707246823972301,0.999829069205013,"Arl9"
"Armc1",1091.72972709606,0.166504144338955,0.12166427870143,1.3685540745083,0.171138708055644,0.925908337969413,"Armc1"
"Armc10",731.328245829084,0.112971931794849,0.113581891245201,0.994629782585366,0.319916356877232,0.970545347820712,"Armc10"
"Armc12",1.39671785692249,0.62750590735984,2.92405292301651,0.214601419290487,0.830078087282619,0.999829069205013,"Armc12"
"Armc2",64.0022382459716,-0.156207555462533,0.571988767601705,-0.273095494720108,0.784779809838641,0.999829069205013,"Armc2"
"Armc3",18.3055574386052,-0.136476263036325,0.614474023616981,-0.222102575195912,0.824234033208916,0.999829069205013,"Armc3"
"Armc4",0.191102725521851,-0.301444608463858,6.11530254540864,-0.0492934905878341,0.960685406971864,0.999829069205013,"Armc4"
"Armc5",823.669003887454,-0.0519235187389184,0.13232027012852,-0.39240789554379,0.694756853129787,0.999829069205013,"Armc5"
"Armc6",213.142766354613,-0.193561178945106,0.253850429343009,-0.762500892537635,0.445761110650786,0.98595136623694,"Armc6"
"Armc7",580.450829084699,-0.0558853558251384,0.202694899197389,-0.275711702891526,0.782769506304299,0.999829069205013,"Armc7"
"Armc8",943.413089166643,0.270979079273211,0.137747665453711,1.96721358856185,0.0491585920932708,0.849734288405245,"Armc8"
"Armc9",237.408388024873,-0.119430286908622,0.176477117415523,-0.676746587079715,0.498566752568087,0.998499461675996,"Armc9"
"Armcx1",300.89346848046,-0.194177538699055,0.285090035396061,-0.681109525379568,0.495802190275987,0.998353814792826,"Armcx1"
"Armcx2",861.298745209692,-0.250993156442255,0.263621304761994,-0.952097390872334,0.341047592137384,0.973282481127095,"Armcx2"
"Armcx3",1951.86342824705,-0.0144999081500502,0.114792108525443,-0.126314503116183,0.899482976385673,0.999829069205013,"Armcx3"
"Armcx4",535.000445923344,-0.300351940475554,0.417763672117613,-0.718951791459254,0.472170623681706,0.992715779600413,"Armcx4"
