"ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalue","rank","leading_edge","core_enrichment"
"MENON_FETAL_KIDNEY_3_STROMAL_CELLS","MENON_FETAL_KIDNEY_3_STROMAL_CELLS",74,0.378500399132168,1.46133922069121,0.017388583938836,0.0515271879995449,0.032315982639823,3891,"tags=39%, list=22%, signal=31%","Cldn11/Igf2/Cyp1b1/Gpc3/Meis2/Col3a1/Uaca/Mylk/Sfrp1/Cdh11/Lgals1/Sparc/Col1a2/Septin11/Akap12/Mdk/Serpinh1/Col6a3/Tuba1a/Col1a1/Col4a1/Rbp1/Ptn/Maged2/Col4a2/Chd3/Selenow/Col5a2/Postn"
"FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL","FAN_OVARY_CL17_PUTATIVE_APOPTOTIC_SMOOTH_MUSCLE_CELL",220,-0.254037592387052,-1.28926682304788,0.0175567315110269,0.0518789052255416,0.0325365669218439,4428,"tags=32%, list=25%, signal=24%","Clic4/Dnttip2/Nudt4/Gnl3/Nop16/Hspb8/Csrnp1/Pdk4/Ccdc3/Stat3/Dnajb6/Hnrnpf/Ctsl/Coq10b/Cd151/Cry1/Sqstm1/Calm1/Slc3a2/Ets2/Hnrnph1/Hipk2/Litaf/Msn/Pno1/Stom/Hspa1a/Uba2/Hspb1/Phlda2/Tnfrsf12a/Calm2/Ube2d3/Ccni/Tinagl1/Cpe/Ptges3/Opa3/Naa50/Arid5b/Lims1/Dusp14/Srrm2/Kdm6b/Akap13/Dstn/Pnrc1/Dnajb9/Xbp1/Rock1/Zbtb38/Eif1/Arid5a/Cd44/Phlda1/Cdkn1a/Ier3/Hspa9/Zfhx3/Hsp90aa1/Pgf/Chd1/Cd59b/Cacybp/Efhd1/Cystm1/Cryab/Lrch3/Crem/Eif5"
"KEGG_GRAFT_VERSUS_HOST_DISEASE","KEGG_GRAFT_VERSUS_HOST_DISEASE",15,-0.57214476207582,-1.61371922104636,0.0177941186106638,0.052285799503043,0.0327917562484591,3278,"tags=47%, list=18%, signal=38%","Il2/Il1b/Cd86/Fas/Cd80/Fasl/Il1a"
"DESCARTES_FETAL_STOMACH_STROMAL_CELLS","DESCARTES_FETAL_STOMACH_STROMAL_CELLS",45,0.434787022684625,1.50887671236075,0.0177763387745568,0.052285799503043,0.0327917562484591,2579,"tags=36%, list=14%, signal=31%","Itga11/Sfrp2/Angptl1/Bmp5/Col3a1/Glis1/Pdgfra/Pcdh18/Srpx/Twist1/Shisa3/Ebf2/Fbln1/Nell1/Capn6/Col6a3"
"BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES","BUSSLINGER_DUODENAL_EARLY_IMMATURE_ENTEROCYTES",106,0.353469285936258,1.44049159634496,0.0179402869979091,0.0523953092745979,0.0328604368035961,4059,"tags=33%, list=23%, signal=26%","Pigr/Tspan8/Ddc/Slc2a2/Slc5a1/Mttp/Reep6/Car2/Mme/Atp5a1/Aadac/Fbp1/Suclg1/Oat/Rbp2/Adh1/Cps1/Aldh1a7/Hsd17b2/Pebp1/Ugt2b1/Atp5o/Atp5b/Cbr1/Rps9/Slc25a5/Cox6a1/Ada/Rpl27a/Rpl8/Cryl1/Atp1a1/Rpl6/Slc26a3/Pbld2"
"FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON","FAN_EMBRYONIC_CTX_EX_4_EXCITATORY_NEURON",129,0.331390644031552,1.38072126725629,0.0180311788828693,0.0523953092745979,0.0328604368035961,4594,"tags=34%, list=26%, signal=26%","Kcnma1/Rapgefl1/Gulp1/Arpp21/Ntrk3/Sybu/Ryr2/Fam227a/Pclo/Cacna1g/Rnf207/Khdrbs2/Sgsm1/Mst1/Uaca/Cacna1i/Slc2a13/Srrm3/Rps6kl1/Slc8a3/Pdzd2/Epha7/Cand2/Abca5/Cc2d1a/Grid2/Plxna3/Elmod1/Tmem178/Stk36/Sec31b/Lrriq1/Ahi1/Tarbp1/Myo6/Cacna1b/Cacna1c/Dnajb2/Slc4a10/Gabrb1/Scn2a/Golga2/Mmp17/Sptbn4"
"DESCARTES_MAIN_FETAL_PDE1C_ACSM3_POSITIVE_CELLS","DESCARTES_MAIN_FETAL_PDE1C_ACSM3_POSITIVE_CELLS",241,-0.250863982219158,-1.27786095514033,0.0178821446421168,0.0523953092745979,0.0328604368035961,4278,"tags=30%, list=24%, signal=23%","Tnpo3/Trappc13/Plcg2/Gcfc2/Ist1/Polr2a/Mapkapk5/Usp19/Dbr1/Zfp329/Psmc6/Stx16/Smug1/Slc23a3/Cdc73/Zfp622/Wdr25/Srsf11/Zfp457/St14/Tcf25/Cox16/Rtf1/Lsg1/Lrrc57/Arih1/Commd5/Stk31/Elf1/Ccdc97/Cpsf7/Ascl3/Pex7/Gmeb2/Uba2/Sde2/Usp42/Sh2d6/Mysm1/Pip4p1/Ccnj/Mpzl3/Stimate/Mtmr12/Tra2b/Usp45/Hnrnpll/Taf8/Cdc5l/Ctps2/Morc2a/Rlf/Per1/H1f4/Ilrun/Impa2/Phc3/Ankhd1/Inpp5j/Zfp397/Slmap/Ccnt2/Foxp1/Mthfsl/Ino80d/Zfp160/Ttc39b/Zfp595/Chd2/Crebbp/Tut7/Klhl24"
"HAY_BONE_MARROW_NK_CELLS","HAY_BONE_MARROW_NK_CELLS",325,-0.233290872622076,-1.22864108591636,0.0179854649813503,0.0523953092745979,0.0328604368035961,3936,"tags=27%, list=22%, signal=22%","Ccl4/Rhof/Tinf2/Dip2a/Ramp1/Dhrs7/Tbc1d10c/Ostf1/Hmox2/Siglece/Sipa1/Akna/Casp8/Selenot/Calm1/Plaat3/Tcf25/Sla2/Ddx5/Gnptab/Ppp2r2b/Adam8/Sh2d2a/Litaf/Mapk1/Ptger2/Slc44a2/Commd5/Ube2f/Cd160/Ctsc/Bin2/Il12rb1/Klhdc4/Arhgap30/Prpf38b/Tspan2/Slfn8/Lrp10/Ifi205/Cdk2ap2/Ddit4/Rap1gap2/Il18rap/Ctbp2/Krt86/Rbm38/Abcb1a/Cdc42se1/Optn/Adgre5/Vps37b/Ifitm1/Cd300a/Dstn/Pitpnc1/Id2/Ascl2/Nfatc3/Pxn/Itgal/Ccl3/Prdx5/Mllt6/Ctdsp1/Mbp/Zfp276/Slc9a3r1/Gngt2/Cd244a/Ddx6/Myl12b/Cxcr2/Wipf1/Ypel3/Fasl/Stk10/Gsap/Rbm39/Plekhg3/Ucp2/Stat4/Havcr2/Ppp1r18/Runx3/Arl4c/Cflar/Rassf5"
"KEGG_STEROID_BIOSYNTHESIS","KEGG_STEROID_BIOSYNTHESIS",17,0.583808514706297,1.57374361937354,0.0186006049484553,0.053900648041242,0.0338045306565413,3100,"tags=59%, list=17%, signal=49%","Cyp51/Dhcr24/Lss/Nsdhl/Msmo1/Dhcr7/Sc5d/Ebp/Tm7sf2/Sqle"
"DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS","DESCARTES_FETAL_PLACENTA_SYNCYTIOTROPHOBLASTS_AND_VILLOUS_CYTOTROPHOBLASTS",50,0.428042824655764,1.52664828200658,0.0188178076454707,0.0542304401651065,0.0340113643100613,3432,"tags=34%, list=19%, signal=28%","Slc13a4/Gabra4/Clca2/Slc27a2/Lratd1/Lrp2/Atp6v0a4/Tenm3/Aldh7a1/Pof1b/Rassf6/Edaradd/Gcnt4/Adcy2/Ttpa/Smagp/Lgr5"
"DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS","DESCARTES_FETAL_THYMUS_VASCULAR_ENDOTHELIAL_CELLS",121,0.34076111110015,1.40781622455277,0.0187795893168116,0.0542304401651065,0.0340113643100613,5377,"tags=45%, list=30%, signal=31%","Dlgap1/Ablim3/Wasf3/Ano2/Thsd7a/Arhgap29/Rgs6/Adamts9/Hmcn1/Kalrn/Meox2/Nectin2/Zfp521/Aoc3/Adcy4/Rftn2/Erg/A2m/Flt1/Rhoj/Ptpn14/Cav1/Mcam/Rasgrp3/Col4a1/Palmd/Calcrl/Tek/Egfl7/Adgrl4/Wwtr1/She/Pcdh17/Adgrf5/Fgd5/Tie1/Cavin2/Sntg2/Ldb2/Ephb4/Kank3/Tacr1/Nova2/Myct1/Nuak1/Pparg/Pdia5/Kdr/Podxl/Mecom/Prex2/Emcn/Shank3/Nrg3"
"DESCARTES_FETAL_EYE_ASTROCYTES","DESCARTES_FETAL_EYE_ASTROCYTES",25,0.505089799808234,1.55278941234009,0.0194214079257741,0.0558165942853069,0.0350061426203571,3461,"tags=44%, list=19%, signal=36%","Pax5/Pax8/Adamts3/Dclk1/Rbm20/Lmo3/Aqp4/Zic4/Wif1/Aldh1l1/Kcnj16"
"ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR","ZHENG_CORD_BLOOD_C10_MULTILYMPHOID_PROGENITOR",90,-0.31899281686393,-1.41817697868981,0.0195552647456715,0.0558950210305432,0.0350553290292404,4559,"tags=40%, list=25%, signal=30%","Lair1/Spns3/Arpc5l/Rnaset2a/Acap2/Card19/Btk/Rere/Rab31/Sh2d3c/Pik3r1/Slc2a5/Lztfl1/Ltb/Cd47/Tnfaip2/Jaml/Luc7l3/Arrb2/Vsir/Stard9/Negr1/Rbm38/Irf8/Mef2a/Dstn/Itgal/Prex1/Slc9a3r1/Syk/Pram1/Pag1/Il6ra/Iqgap2/Cyth1/Aff1"
"LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA","LAKE_ADULT_KIDNEY_C18_COLLECTING_DUCT_PRINCIPAL_CELLS_MEDULLA",310,-0.237465221371111,-1.24078709367651,0.0195215367971107,0.0558950210305432,0.0350553290292404,3236,"tags=24%, list=18%, signal=20%","Saraf/Ddx5/Mgst3/Acsl4/Actr2/Litaf/Ywhaz/Tpt1/Pabpc1/Rhoa/Lamtor5/Gdf15/Eif4a2/Mtus1/Slpi/Ivns1abp/Clu/Ube2d3/Ccni/Iscu/Tpr/Dicer1/Fxyd4/Rtn4/Prdx6/Ptges3/Rbbp8/Prpf40a/Papola/Id1/Cd164/Kitl/Ftl1/Zfp36l1/Ranbp2/Cd24a/Dstn/Ktn1/Tgoln1/Ywhab/Pttg1ip/Rasd1/Eif4g2/Arg2/Eif1/Dusp6/Hnrnpu/Ralbp1/Csde1/Kif5b/Fam107b/Txnip/Atp1b1/Ptbp3/Hspa9/Krt8/Hsp90aa1/Myl12b/Sat1/Ubxn4/Pcmtd1/Mal/Krt18/Tax1bp1/Wfdc2/Pfkfb3/Sf3b1/Cystm1/Tgfbr1/Cryab/Skil/Plcl2/Fth1/Ctsh/Crem"
"DESCARTES_FETAL_INTESTINE_ENS_GLIA","DESCARTES_FETAL_INTESTINE_ENS_GLIA",49,0.408632286034641,1.45187471215159,0.0200807294026832,0.0572409922375398,0.0358994733314559,2991,"tags=24%, list=17%, signal=20%","Slc35f1/Paqr6/Sox8/Megf10/Col25a1/Metrn/Artn/Heyl/Trim9/Col22a1/Rasgef1c/Gpr12"
"KEGG_TYPE_I_DIABETES_MELLITUS","KEGG_TYPE_I_DIABETES_MELLITUS",22,-0.494566112590797,-1.55825292619374,0.0213461028473548,0.0606368480969665,0.038029230907234,3278,"tags=64%, list=18%, signal=52%","Gad1/Hspd1/Il12a/Cd28/Lta/Il2/Il1b/Cd86/Cpe/Fas/Cd80/Fasl/Il1a/Il12b"
"DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS","DESCARTES_FETAL_HEART_EPICARDIAL_FAT_CELLS",89,0.36669788558213,1.45455650873286,0.0213876394622284,0.0606368480969665,0.038029230907234,3628,"tags=35%, list=20%, signal=28%","Neu4/Rarres1/Mkx/Gadl1/Wt1/Lrat/Klk5/Adamts3/Ighg2b/Sim1/Phyhip/Klk11/Lrp2/Pdzd3/Cbln2/Bdkrb1/Abca12/Pdzk1ip1/Rhpn2/Gsdma/Nmu/Cdon/Raet1e/Ecrg4/Ighg3/Ubxn10/Mal2/Efemp1/Myrf/Plekhh2/Ighg1"
"KEGG_COLORECTAL_CANCER","KEGG_COLORECTAL_CANCER",62,-0.350130752489353,-1.45043578814076,0.0214619870708007,0.0606836238201345,0.0380585669435393,4788,"tags=48%, list=27%, signal=36%","Pik3r5/Pik3cd/Bax/Rac1/Akt3/Mapk9/Bcl2/Tgfb2/Appl1/Pik3r1/Rac3/Mapk1/Tgfb1/Casp3/Rhoa/Gsk3b/Axin1/Smad4/Map2k1/Msh3/Jun/Smad2/Raf1/Pik3cg/Pik3ca/Kras/Braf/Tgfbr1/Apc/Akt2"
"BUSSLINGER_DUODENAL_EC_CELLS","BUSSLINGER_DUODENAL_EC_CELLS",21,0.52924862468792,1.55076897034203,0.0217496306547976,0.0613316197765665,0.038464966494761,694,"tags=24%, list=4%, signal=23%","Ttr/Chga/Gc/Ddc/Cadps"
"HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL","HE_LIM_SUN_FETAL_LUNG_C1_SMG_BASAL_CELL",360,0.273669357621042,1.28499880953963,0.021944487331045,0.0617151935932069,0.0387055300745114,3848,"tags=28%, list=21%, signal=22%","Map2/Shisa2/Ptx3/Cavin1/Sostdc1/Lef1/Gfra1/Ntrk3/Tnfsf10/Cx3cl1/Gabrg3/Cep55/Mia/Lsamp/Krt15/Synpo2/Itm2a/Dapl1/Paqr4/Lhfp/Robo1/Edar/Nrtn/Cpxm1/Nefh/Angpt2/Dclk1/Six1/Rapgef5/Slit3/Scarb1/Tshz2/Adamts18/Uaca/Sfrp1/Fam216a/Myb/Rflna/Slc1a1/Robo2/Vcam1/Arsj/Slco3a1/Eva1c/Kcnmb4/Adck1/Neil3/Trim29/Dlk1/Marchf3/Septin4/Lama4/Dscc1/Fbxo6/Lgals1/Col1a2/Sema6a/Snca/Egr3/Nde1/Hey1/Nid1/Pak3/Isl1/Ncald/Sertad4/Rassf6/Col22a1/Col14a1/Col5a1/Bdh1/Col16a1/Itpr2/Adamts2/Apod/Mcam/Stox1/Mcc/Fgfr1/Col4a1/Islr/Spry4/Qpct/Selenom/Ccdc28b/Krt23/Serpine2/Cspg4/Sparcl1/Eya2/Hpdl/Nedd4/Nppc/Fabp7/Ano1/Pax9/Kcnn4/Plxdc2/Rarb"
"KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY","KEGG_CYTOSOLIC_DNA_SENSING_PATHWAY",41,-0.384499148243135,-1.46369162894623,0.0221420545274413,0.0621043187146681,0.0389495752312153,5993,"tags=51%, list=33%, signal=34%","Ccl5/Casp1/Nfkb1/Polr1d/Polr3k/Nfkbib/Polr3g/Polr3f/Aim2/Ccl4/Pycard/Il1b/Polr3b/Ikbkb/Rela/Tbk1/Ikbkg/Ikbke/Nfkbia/Chuk/Ripk1"
"ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR","ZHENG_CORD_BLOOD_C9_GRANULOCYTE_MACROPHAGE_PROGENITOR",95,-0.30701662060509,-1.37453635852292,0.0223044303322412,0.0623929264493894,0.0391305795302477,2030,"tags=22%, list=11%, signal=20%","Rtn4/Ptges3/Prpf40a/Rab32/Zfp36l2/Irf8/Plek/Map3k2/Dstn/Cd44/Atp2b1/Hnrnpu/Hsp90aa1/Sat1/Lrrfip1/Sell/Rb1cc1/Kdm5a/Slk/Yy1/Krr1"
"DESCARTES_FETAL_HEART_SMOOTH_MUSCLE_CELLS","DESCARTES_FETAL_HEART_SMOOTH_MUSCLE_CELLS",34,0.46612369718775,1.51902904767607,0.0224907854920794,0.0627468988861471,0.0393525781986272,3799,"tags=38%, list=21%, signal=30%","Kcnab1/Adra1d/Notch3/Foxs1/Aoc3/Sema5b/Pdgfrb/Rgs16/Higd1b/Myo3a/Foxl1/Kcnj8/Agt"
"DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS","DESCARTES_FETAL_KIDNEY_ERYTHROBLASTS",126,0.335210630256972,1.39653946693984,0.0232729216583491,0.0647567501846371,0.0406130840052162,3980,"tags=32%, list=22%, signal=25%","Krt1/Tdh/Tlcd4/Sox6/Hemgn/Myt1/Ypel4/Rgs6/Glrx5/Tfr2/Gypa/Sptb/Bpgm/Slc4a1/Marchf3/Hmbs/Fech/Ankle1/Snca/Prdx2/Fam83d/Myl4/Dhrs13/Aurka/Smim5/Ermap/Snx22/Smim1/Ube2o/Tspan5/Spta1/Trim10/Slc25a39/Slc14a1/Tspo2/Klc3/Yod1/Fbxo9/Alas2/Fkbp8"
"DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS","DESCARTES_FETAL_INTESTINE_MESOTHELIAL_CELLS",63,0.3908684343176,1.44700212431722,0.0233470660589233,0.0647911965497633,0.0406346875155306,2807,"tags=32%, list=16%, signal=27%","Ptprd/Grin2a/Wt1/Necab1/Adamts20/Csdc2/Phyhip/Klk11/Tmem255a/Lrp2/Trim6/Wnt7b/Nek5/Col11a1/Anapc2/Tmem151a/Sphkap/Scnn1a/Raet1e/Arl4d"
"DESCARTES_FETAL_INTESTINE_VASCULAR_ENDOTHELIAL_CELLS","DESCARTES_FETAL_INTESTINE_VASCULAR_ENDOTHELIAL_CELLS",38,0.447722375796806,1.51333690754882,0.0237414748203956,0.0657118920490634,0.0412121143250862,5761,"tags=71%, list=32%, signal=48%","Apln/Gpr4/Sox7/Fam167b/Msx1/Prnd/Vsig2/Sox17/Meox1/Dll4/Flt1/Hspg2/Btnl9/Esm1/Arhgef15/Madcam1/Mmrn2/Cd320/Pcdh12/Lhx6/Esam/Emcn/Dipk1b/Cyyr1/Notch4/Clec14a/Plvap"
"ZHONG_PFC_C2_THY1_POS_OPC","ZHONG_PFC_C2_THY1_POS_OPC",26,0.501002437511826,1.56049513512715,0.0241102365150893,0.0665569423798124,0.0417420992297253,1813,"tags=27%, list=10%, signal=24%","Cntn1/Sntg1/Itm2a/Myt1/Car10/Fam216a/Lama4"
"AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS","AIZARANI_LIVER_C34_MHC_II_POS_B_CELLS",120,-0.299781322712404,-1.40502760489788,0.0243397992961517,0.0670143030489845,0.0420289392460141,3642,"tags=33%, list=20%, signal=27%","Mdm4/Cntrl/Klf2/Camk1d/Sp140/Dgkd/Bicd2/Map3k8/Ltb/Mknk2/Cd82/Rcsd1/Luc7l3/Stx7/Atf7ip/Cxcr4/Orai2/Ccr7/Mpeg1/Lyn/Irf8/Sf1/Il4ra/Dok3/Ripor2/Marchf1/Mtpn/Atp2b1/Birc3/Ncoa3/Syk/Arhgef18/Ddx6/Sell/Foxp1/Tlr6/Ucp2/Lyst/Clec2e/Iqsec1"
"MURARO_PANCREAS_DELTA_CELL","MURARO_PANCREAS_DELTA_CELL",228,0.29614000415218,1.33164405383477,0.0247381747477526,0.0679328411266818,0.0426050129990227,5096,"tags=39%, list=28%, signal=28%","Krt10/Map2/Tle2/Cxxc4/Syt4/Runx1t1/Foxp2/Abi3bp/Pclo/Cadps/Gal/Pkdcc/Lonrf2/Lrfn5/Thsd7a/Tshz2/Nsg1/Hadh/Aqp3/Jam3/Hepacam2/Slc2a13/Stxbp5l/Magel2/Elavl4/Ghsr/Plxna2/Unc5b/Tenm3/Kcnb2/Akap12/Pak3/Rgs2/Snap25/Isl1/Ica1l/Dusp26/Mest/Slc17a6/Peg3/Ffar4/Kcnj2/Arl4d/Mlph/Mcc/Uchl1/Gabra1/Fam102a/Pou3f1/Oxct1/Kcnh2/Kcnj8/Nbea/Cbln4/Gabrg2/Chn2/Fgf12/Fgf14/Adgrl2/Setbp1/Syt1/Prkacb/Fto/Vat1l/Ahi1/Slc38a1/Pdzrn3/St8sia3/Fbxl16/Calcb/Nectin3/Baalc/Amigo2/Prss23/Ank3/Kcnip1/Rab3d/Cdhr3/Rbp4/Hid1/Cadm1/Nuak1/Hap1/Itm2c/Abhd16a/Arfgef3/Ppp4r4/Qdpr"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",52,-0.361241021340115,-1.44605149456509,0.0252888883799378,0.0692638222207695,0.0434397560463408,6029,"tags=54%, list=34%, signal=36%","Cldn1/Tuba4a/Arpc5/Arpc2/Hcls1/Actb/Fyn/Ncl/Ly96/Cdh1/Arpc5l/Cdc42/Was/Arpc3/Nck1/Wasl/Ywhaz/Rhoa/Abl1/Arhgef2/Cd14/Rock1/Ezr/Tubb3/Krt18/Itgb1/Rock2/Tlr4"
"TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL","TRAVAGLINI_LUNG_BRONCHIAL_VESSEL_2_CELL",261,-0.239735603333679,-1.23025819042644,0.0255155543285036,0.0697026471109381,0.0437149710946127,4463,"tags=35%, list=25%, signal=27%","Bzw1/Clic4/Dnttip2/Nr4a2/Rnf138/Ahr/Pfdn2/Junb/Zc3hav1/Srsf6/Csrnp1/Rap1b/Tpsb2/Dcaf13/Eif3j1/Plscr1/Hnrnpf/Prdm1/Coq10b/Hnrnpdl/Bhlhe40/Tspan13/Cd34/Itprip/Rcan1/Fn1/Nfe2l2/Ets2/Hnrnph1/Saraf/Ddx5/Rdx/Srgn/Fosl2/Elf1/Trib1/Gja1/Nampt/Sdcbp/Stom/Bcl10/Ifi205/Eloc/Tnfrsf12a/Ivns1abp/Sde2/Stx12/Ccn2/Rbpms/Abl2/Ube2d3/Tsc22d2/Nedd9/Abcb1a/Cdc42se1/Wsb1/Rab5a/Tpd52/Dnaja1/Midn/Kdm6b/Ifitm1/Fmo2/Socs3/Eif4g2/Eif1/Gnai3/Fam133b/Arid5a/B3gnt5/Cdkn1a/Rab20/Pim1/Cox17/Hbegf/Plekhf2/Mcl1/Lmcd1/Uap1/Ccnl1/Per2/Cdk17/Pfkfb3/Sertad3/Apol7c/Ddx3x/Sos1/Picalm/Thbd/Klf10/Jmjd1c"
"HE_LIM_SUN_FETAL_LUNG_C1_EARLY_AIRWAY_PROGENITOR_CELL","HE_LIM_SUN_FETAL_LUNG_C1_EARLY_AIRWAY_PROGENITOR_CELL",33,0.452194082080393,1.46764520233421,0.0263547376580361,0.0718081033851426,0.0450354368729257,3601,"tags=33%, list=20%, signal=27%","Fstl5/Zmat4/Mttp/Gpc3/Insig1/Igdcc3/Grhl1/Frmd3/Gabra1/Tmem178/Pcdh17"
"DESCARTES_FETAL_SPLEEN_STC2_TLX1_POSITIVE_CELLS","DESCARTES_FETAL_SPLEEN_STC2_TLX1_POSITIVE_CELLS",10,0.669454896744471,1.60100609576076,0.0265176552768017,0.0720648196512047,0.045196440000003,4395,"tags=70%, list=25%, signal=53%","Clvs2/Cplx2/Ebf3/Hrk/Prr36/Gabrg2/Fbxl16"
"HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL","HE_LIM_SUN_FETAL_LUNG_C7_PCP4_POS_NEURON_CELL",50,0.412532143385621,1.47132822160641,0.027015499087698,0.0730393261417401,0.0458076151107196,4443,"tags=42%, list=25%, signal=32%","Elavl2/Dlgap1/Sv2c/Sybu/Faim2/Syt4/Cplx2/Dhcr24/Rgs4/Celf5/Gata3/Gria3/Isl1/Sh3gl2/Nsg2/Septin3/Ntng1/Tmem130/Rbfox1/Scn2a/Arhgef28"
"HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL","HE_LIM_SUN_FETAL_LUNG_C4_ILC2_CELL",142,-0.273669073435938,-1.31157544745571,0.026975839902776,0.0730393261417401,0.0458076151107196,3089,"tags=38%, list=17%, signal=32%","Cd84/Phtf2/Spint2/Tmem220/Ccng2/Gap43/Ahr/Ttn/Ccdc86/Inpp4b/Rnf130/Il1rl1/Mdfic/Ptgdr2/Acsl4/Acox1/Dok4/Ptger2/Cd82/Pkib/Camk1/Nampt/Tspan2/Rogdi/Rasgrp4/Mgat5/Pstpip2/Dapk1/Dpp4/Egln3/Bcl3/Lpcat2/Grk5/Socs3/Ndfip2/Irs2/Il2ra/Phlda1/Birc3/Dusp6/Sh2b3/Antxr2/Cfh/Atp1b1/Tnfsf14/Samsn1/Kif3a/Mboat7/Rad50/Pde7b/Mmp25/Sos1/Grina/Gab2"
"KEGG_FOCAL_ADHESION","KEGG_FOCAL_ADHESION",196,-0.252448587454837,-1.27505752332803,0.0286410152054165,0.0772350255796449,0.0484390055564478,3391,"tags=30%, list=19%, signal=24%","Col11a2/Pik3r1/Pten/Fn1/Rac3/Diaph1/Rap1a/Mylpf/Mapk1/Vav3/Flnb/Rhoa/Vegfb/Gsk3b/Pdpk1/Itgb6/Thbs1/Vav1/Pip5k1c/Crkl/Myl2/Itga3/Map2k1/Igf1r/Jun/Rock1/Pxn/Raf1/Birc3/Itga6/Pik3cg/Pik3ca/Ccnd2/Tnxb/Vegfa/Myl12b/Myl7/Itgb4/Itgav/Braf/Itgb1/Pak2/Ppp1cc/Lamc3/Rock2/Pgf/Xiap/Sos2/Lamb3/Lama3/Itga2/Crk/Shc4/Ppp1r12a/Sos1/Lamc2/Akt2/Pdgfc"
"ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT","ZHENG_CORD_BLOOD_C4_PUTATIVE_EARLY_ERYTHROID_COMMITMENT",92,-0.309573671065069,-1.38168555228987,0.0292487021213662,0.0785972515921922,0.0492933442828961,4334,"tags=39%, list=24%, signal=30%","Zmynd8/Cd84/Impa1/Zbtb16/Phactr4/Mpp1/Pbx1/Rnf130/Serpinb1a/Il1rl1/Cdk6/Ets2/Cpa3/Elf1/Celf2/Sdcbp/Zeb2/G3bp2/Galnt1/Pstpip2/Mob1b/Ereg/Foxo3/Rsbn1/Stk4/Jun/Pdzd8/Spty2d1/Bmp2k/Ccnd2/Hsp90aa1/Zbtb20/Abca1/Rhoh/Skil/Nlk"
"LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE","LAKE_ADULT_KIDNEY_C15_CONNECTING_TUBULE",159,-0.262405829640309,-1.27910083260155,0.0292960203742108,0.0785972515921922,0.0492933442828961,3688,"tags=33%, list=21%, signal=26%","Usp25/Cdk6/Lrba/Exoc6b/Map4k3/Fam172a/Nfe2l2/Kmt2c/Mpped2/Fndc3a/Kansl1l/Vav3/Fhit/Ext1/Dlg1/Gphn/Tmtc2/Dach1/Grip1/Fhod3/Rbpms/Ralgapa1/Tanc2/Sik3/Atxn1/Arid5b/Wsb1/Kitl/Mef2a/Wnk1/Spidr/Lrmda/Dync2h1/Gbe1/Zfand3/Spire1/Gls/Maml2/Atp1b1/Eif4g3/Gnaq/Itgav/Braf/Adam10/Lcor/Ssh2/Itga2/Btbd9/Nfat5/Slc8a1/Nlk/Scaper"
