"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene"
"Abcc5",5214.3672117893,-0.0285838401467418,0.131870197439851,-0.216757392509248,0.828397418345755,0.999994317097505,"Abcc5"
"Abcc6",2.22066677178316,-0.00855409493552313,2.12843649702606,-0.00401895708303972,0.99679334482524,0.999994317097505,"Abcc6"
"Abcc8",0.813329122888554,-1.85780952356432,2.49734701521346,-0.743913245634997,0.456928961482148,0.999994317097505,"Abcc8"
"Abcc9",201.249741603573,0.315427580534645,0.653147231840872,0.482934880770487,0.629141974119205,0.999994317097505,"Abcc9"
"Abcd1",2273.20278381133,0.0212552016240865,0.139227435148139,0.152665324915818,0.878662206868226,0.999994317097505,"Abcd1"
"Abcd2",304.708180021225,-0.524911607022392,0.254109629850283,-2.06568955033959,0.0388578026136757,0.837122716448885,"Abcd2"
"Abcd3",2052.27229397329,0.0350184927480961,0.118551228646506,0.295387008198064,0.767698256730197,0.999994317097505,"Abcd3"
"Abcd4",599.400338358713,-0.0380486896650501,0.112411659123352,-0.338476364122499,0.735004235793347,0.999994317097505,"Abcd4"
"Abce1",3334.98022758684,-0.0122831584719853,0.110744418350526,-0.11091447004676,0.911684170964984,0.999994317097505,"Abce1"
"Abcf1",2894.13104031431,0.0385083492645338,0.0810124040932149,0.475338927360125,0.634545417255639,0.999994317097505,"Abcf1"
"Abcf2",1614.65453904589,-0.0130557934905804,0.074206534363817,-0.175938596277397,0.860342182830678,0.999994317097505,"Abcf2"
"Abcf3",1275.9529646707,0.0219889962705804,0.0937555549615411,0.234535396645035,0.814569356816826,0.999994317097505,"Abcf3"
"Abcg1",9121.23236281901,-0.133657215922634,0.203292499571897,-0.657462602919909,0.510883509569497,0.999994317097505,"Abcg1"
"Abcg2",547.240044129491,0.0593439215006774,0.146300883836071,0.405629275399128,0.685015015063348,0.999994317097505,"Abcg2"
"Abcg3",618.571233025373,-0.0301233642114784,0.166928467909503,-0.180456722503493,0.856794027025369,0.999994317097505,"Abcg3"
"Abcg4",7.2518263675272,0.530450797663,0.8288892383466,0.639953775634847,0.522202651423818,0.999994317097505,"Abcg4"
"Abcg5",1.54103377234185,1.79389926170036,2.16676910133055,0.82791436364806,0.407718999805891,0.999994317097505,"Abcg5"
"Abcg8",1.50737218595995,0.986393786923657,3.04922810066897,0.323489668322042,0.746324430768674,0.999994317097505,"Abcg8"
"Abhd1",30.2226950449268,0.200005491679452,0.384341877630326,0.520384333116634,0.602795727439422,0.999994317097505,"Abhd1"
"Abhd10",312.345112168612,0.0244094405524122,0.125613960074611,0.19432108133454,0.845924479726293,0.999994317097505,"Abhd10"
"Abhd11",524.133772659801,-0.0518369502577189,0.0999191186116418,-0.518789106409103,0.60390781535424,0.999994317097505,"Abhd11"
"Abhd11os",11.486404284712,0.0968505723674136,0.525139966284024,0.184428111714186,0.853677618095542,0.999994317097505,"Abhd11os"
"Abhd12",4490.69114760192,-0.113000145251866,0.13473860601149,-0.838661973705069,0.401659022834885,0.999994317097505,"Abhd12"
"Abhd12b",4.54848904920658,2.87619933107687,2.0991095029622,1.37019975709608,NA,NA,"Abhd12b"
"Abhd13",996.85497387838,-0.192437805513409,0.0806699595148477,-2.38549525338475,0.0170561424834347,0.676007749434184,"Abhd13"
"Abhd14a",165.008281004192,0.24729189917888,0.178957240820457,1.3818490833069,0.167018044507089,0.999994317097505,"Abhd14a"
"Abhd14b",232.531665334032,-0.0202293895824625,0.127637823218146,-0.158490556109598,0.874070261744736,0.999994317097505,"Abhd14b"
"Abhd15",69.6570891455777,-0.341123722772748,0.317817392803599,-1.07333245598535,0.283121977952423,0.999994317097505,"Abhd15"
"Abhd16a",1066.00872732576,0.0549085218369313,0.0913765687938665,0.600903738909235,0.547904102769815,0.999994317097505,"Abhd16a"
"Abhd16b",1.79823331864303,0.0842390328521051,3.16721943782166,0.0265971570665917,0.978781040791093,0.999994317097505,"Abhd16b"
"Abhd17a",1189.16728176267,0.0384032570328563,0.105439989278971,0.364219090835163,0.715694412201735,0.999994317097505,"Abhd17a"
"Abhd17b",916.251170243749,-0.0883350502529545,0.0861946541118189,-1.02483212170396,0.305442407086163,0.999994317097505,"Abhd17b"
"Abhd17c",852.992378066746,-0.0876687919015718,0.108406113377287,-0.808707084594551,0.418683652123197,0.999994317097505,"Abhd17c"
"Abhd18",427.890213012268,-0.0493460332649048,0.237256273650376,-0.207986210462117,0.835239734378917,0.999994317097505,"Abhd18"
"Abhd2",3679.02740400099,-0.0130305287748214,0.0921761537952446,-0.141365507653604,0.887581201491998,0.999994317097505,"Abhd2"
"Abhd3",34.1541407706902,-0.325099427798626,0.343550883375663,-0.946291928008634,0.34399970932854,0.999994317097505,"Abhd3"
"Abhd4",1473.47934279114,0.0249153791684799,0.0839267719051152,0.296870457458419,0.76656541145802,0.999994317097505,"Abhd4"
"Abhd5",1727.58447314462,-0.0571144696434911,0.106984979524904,-0.533855031772906,0.593441835899387,0.999994317097505,"Abhd5"
"Abhd6",61.8948092340288,-0.103669919268594,0.366408070425343,-0.282935687383329,0.777226137249187,0.999994317097505,"Abhd6"
"Abhd8",435.866813624114,-0.0330925577108739,0.181799003440948,-0.182028267947151,0.855560541871663,0.999994317097505,"Abhd8"
"Abi1",5955.7804874671,-0.098874125670065,0.14210468738465,-0.695783703477929,0.48656429649033,0.999994317097505,"Abi1"
"Abi2",854.412004716525,-0.0756153486001297,0.143535873952606,-0.52680452989123,0.598329336868614,0.999994317097505,"Abi2"
"Abi3",838.235289769259,-0.213557010041771,0.124999735815564,-1.70845969112184,0.0875510796253689,0.941850589908573,"Abi3"
